CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,ln_CRIM,ln_ZN,ln_INDUS,ln_CHAS,ln_NOX,ln_RM,ln_AGE,ln_DIS,ln_RAD,ln_TAX,ln_PTRATIO,ln_B,ln_LSTAT,MEDV
0.38214,0,6.2,0,0.504,8.04,86.5,3.2157,8,307,17.4,387.38,3.13,-0.961968245,0,1.824549292,0,-0.685179011,2.084429083,4.460144414,1.168045063,2.079441542,5.726847748,2.856470206,5.959406123,1.141033005,37.6
0.41238,0,6.2,0,0.504,7.163,79.9,3.2157,8,307,17.4,372.08,6.36,-0.885810025,0,1.824549292,0,-0.685179011,1.968928888,4.380775853,1.168045063,2.079441542,5.726847748,2.856470206,5.919108885,1.850028377,31.6
0.29819,0,6.2,0,0.504,7.686,17,3.3751,8,307,17.4,377.51,3.92,-1.210024412,0,1.824549292,0,-0.685179011,2.039400492,2.833213344,1.216424954,2.079441542,5.726847748,2.856470206,5.933597058,1.366091654,46.7
0.44178,0,6.2,0,0.504,6.552,21.4,3.3751,8,307,17.4,380.34,3.76,-0.816943258,0,1.824549292,0,-0.685179011,1.879770347,3.063390922,1.216424954,2.079441542,5.726847748,2.856470206,5.94106559,1.324418957,31.5
0.537,0,6.2,0,0.504,5.981,68.1,3.6715,8,307,17.4,378.35,11.65,-0.621757184,0,1.824549292,0,-0.685179011,1.788587778,4.220977213,1.300600298,2.079441542,5.726847748,2.856470206,5.935819693,2.45530618,24.3
0.46296,0,6.2,0,0.504,7.412,76.9,3.6715,8,307,17.4,376.14,5.25,-0.770114622,0,1.824549292,0,-0.685179011,2.003100308,4.342505877,1.300600298,2.079441542,5.726847748,2.856470206,5.929961415,1.658228077,31.7
0.57529,0,6.2,0,0.507,8.337,73.3,3.8384,8,307,17.4,385.91,2.47,-0.552881017,0,1.824549292,0,-0.679244275,2.120703439,4.294560609,1.345055613,2.079441542,5.726847748,2.856470206,5.955604182,0.904218151,41.7
0.33147,0,6.2,0,0.507,8.247,70.4,3.6519,8,307,17.4,378.95,3.95,-1.104217971,0,1.824549292,0,-0.679244275,2.109849498,4.254193263,1.29524758,2.079441542,5.726847748,2.856470206,5.93740427,1.373715579,48.3
0.44791,0,6.2,1,0.507,6.726,66.5,3.6519,8,307,17.4,360.2,8.05,-0.80316296,0,1.824549292,1,-0.679244275,1.905980613,4.197201948,1.29524758,2.079441542,5.726847748,2.856470206,5.886659433,2.085672091,29
0.33045,0,6.2,0,0.507,6.086,61.5,3.6519,8,307,17.4,376.75,10.88,-1.107299917,0,1.824549292,0,-0.679244275,1.805991051,4.119037175,1.29524758,2.079441542,5.726847748,2.856470206,5.931581838,2.386926241,24
0.52058,0,6.2,1,0.507,6.631,76.5,4.148,8,307,17.4,388.45,9.54,-0.652811704,0,1.824549292,1,-0.679244275,1.891755622,4.337290741,1.42262629,2.079441542,5.726847748,2.856470206,5.962164461,2.255493485,25.1
0.51183,0,6.2,0,0.507,7.358,71.6,4.148,8,307,17.4,390.07,4.73,-0.66976274,0,1.824549292,0,-0.679244275,1.995788157,4.271095074,1.42262629,2.079441542,5.726847748,2.856470206,5.96632621,1.553925203,31.5
0.08244,30,4.93,0,0.428,6.481,18.5,6.1899,6,300,16.6,379.41,6.36,-2.495684523,3.401197382,1.595338988,0,-0.848632083,1.868874819,2.917770732,1.822918931,1.791759469,5.703782475,2.809402695,5.938617415,1.850028377,23.7
0.09252,30,4.93,0,0.428,6.606,42.2,6.1899,6,300,16.6,383.78,7.37,-2.380330442,3.401197382,1.595338988,0,-0.848632083,1.887978327,3.742420221,1.822918931,1.791759469,5.703782475,2.809402695,5.950069472,1.997417706,23.3
0.11329,30,4.93,0,0.428,6.897,54.3,6.3361,6,300,16.6,391.25,11.38,-2.177804376,3.401197382,1.595338988,0,-0.848632083,1.931086534,3.994524227,1.846263437,1.791759469,5.703782475,2.809402695,5.969346742,2.431857429,22
0.10612,30,4.93,0,0.428,6.095,65.1,6.3361,6,300,16.6,394.62,12.4,-2.24318475,3.401197382,1.595338988,0,-0.848632083,1.807468763,4.175924549,1.846263437,1.791759469,5.703782475,2.809402695,5.977923277,2.517696473,20.1
0.1029,30,4.93,0,0.428,6.358,52.9,7.0355,6,300,16.6,372.75,11.22,-2.273997636,3.401197382,1.595338988,0,-0.848632083,1.849713862,3.968403339,1.950968761,1.791759469,5.703782475,2.809402695,5.920907954,2.4176979,22.2
0.12757,30,4.93,0,0.428,6.393,7.8,7.0355,6,300,16.6,374.71,5.19,-2.059090045,3.401197382,1.595338988,0,-0.848632083,1.855203642,2.054123734,1.950968761,1.791759469,5.703782475,2.809402695,5.926152393,1.646733697,23.7
0.20608,22,5.86,0,0.431,5.593,76.5,7.9549,7,330,19.1,372.49,12.5,-1.579490836,3.091042453,1.768149604,0,-0.841647189,1.721515816,4.337290741,2.073788091,1.945910149,5.799092654,2.949688335,5.920210192,2.525728644,17.6
0.19133,22,5.86,0,0.431,5.605,70.2,7.9549,7,330,19.1,389.13,18.46,-1.653755593,3.091042453,1.768149604,0,-0.841647189,1.723659057,4.251348311,2.073788091,1.945910149,5.799092654,2.949688335,5.963913478,2.915606229,18.5
0.33983,22,5.86,0,0.431,6.108,34.9,8.0555,7,330,19.1,390.18,9.16,-1.079309786,3.091042453,1.768149604,0,-0.841647189,1.809599387,3.552486829,2.086355088,1.945910149,5.799092654,2.949688335,5.966608171,2.214846179,24.3
0.19657,22,5.86,0,0.431,6.226,79.2,8.0555,7,330,19.1,376.14,10.15,-1.626736677,3.091042453,1.768149604,0,-0.841647189,1.828734072,4.371976299,2.086355088,1.945910149,5.799092654,2.949688335,5.929961415,2.317473705,20.5
0.16439,22,5.86,0,0.431,6.433,49.1,7.8265,7,330,19.1,374.71,9.52,-1.805513625,3.091042453,1.768149604,0,-0.841647189,1.861440992,3.893859035,2.057515411,1.945910149,5.799092654,2.949688335,5.926152393,2.253394849,24.5
0.19073,22,5.86,0,0.431,6.718,17.5,7.8265,7,330,19.1,393.74,6.56,-1.656896464,3.091042453,1.768149604,0,-0.841647189,1.904790491,2.862200881,2.057515411,1.945910149,5.799092654,2.949688335,5.975690793,1.880990603,26.2
0.1403,22,5.86,0,0.431,6.487,13,7.3967,7,330,19.1,396.28,5.9,-1.963972292,3.091042453,1.768149604,0,-0.841647189,1.869800174,2.564949357,2.001033955,1.945910149,5.799092654,2.949688335,5.982121032,1.774952351,24.4
0.21409,22,5.86,0,0.431,6.438,8.9,7.3967,7,330,19.1,377.07,3.59,-1.541358792,3.091042453,1.768149604,0,-0.841647189,1.862217933,2.186051277,2.001033955,1.945910149,5.799092654,2.949688335,5.932430847,1.278152203,24.8
0.08221,22,5.86,0,0.431,6.957,6.8,8.9067,7,330,19.1,386.09,3.53,-2.49847833,3.091042453,1.768149604,0,-0.841647189,1.939748347,1.916922612,2.186803803,1.945910149,5.799092654,2.949688335,5.956070503,1.261297871,29.6
0.36894,22,5.86,0,0.431,8.259,8.4,8.9067,7,330,19.1,396.9,3.54,-0.99712125,3.091042453,1.768149604,0,-0.841647189,2.111303515,2.128231706,2.186803803,1.945910149,5.799092654,2.949688335,5.98368436,1.264126727,42.8
0.04819,80,3.64,0,0.392,6.108,32,9.2203,1,315,16.4,392.89,6.57,-3.032603748,4.382026635,1.291983682,0,-0.936493439,1.809599387,3.465735903,2.221407575,0,5.752572639,2.797281335,5.973529674,1.882513832,21.9
0.03548,80,3.64,0,0.392,5.876,19.1,9.2203,1,315,16.4,395.18,9.25,-3.338786122,4.382026635,1.291983682,0,-0.936493439,1.770876258,2.949688335,2.221407575,0,5.752572639,2.797281335,5.979341357,2.224623552,20.9
0.01538,90,3.75,0,0.394,7.454,34.2,6.3361,3,244,15.9,386.34,3.11,-4.174687315,4.49980967,1.32175584,0,-0.93140437,2.008750801,3.532225644,1.846263437,1.098612289,5.497168225,2.766319109,5.956717811,1.134622726,44
0.61154,20,3.97,0,0.647,8.704,86.9,1.801,5,264,13,389.7,5.12,-0.491774913,2.995732274,1.378766095,0,-0.435408984,2.16378269,4.464758032,0.588342066,1.609437912,5.575949103,2.564949357,5.965377212,1.633154439,50
0.66351,20,3.97,0,0.647,7.333,100,1.8946,5,264,13,383.29,7.79,-0.410211354,2.995732274,1.378766095,0,-0.435408984,1.992384709,4.605170186,0.639007734,1.609437912,5.575949103,2.564949357,5.948791883,2.05284086,36
0.65665,20,3.97,0,0.647,6.842,100,2.0107,5,264,13,391.93,6.9,-0.420604127,2.995732274,1.378766095,0,-0.435408984,1.923080087,4.605170186,0.69848292,1.609437912,5.575949103,2.564949357,5.971083252,1.931521412,30.1
0.54011,20,3.97,0,0.647,7.203,81.8,2.1121,5,264,13,392.8,9.59,-0.615982456,2.995732274,1.378766095,0,-0.435408984,1.974497606,4.404277244,0.747682713,1.609437912,5.575949103,2.564949357,5.973300576,2.260720889,33.8
0.53412,20,3.97,0,0.647,7.52,89.4,2.1398,5,264,13,388.37,7.26,-0.627134746,2.995732274,1.378766095,0,-0.435408984,2.017566138,4.493120682,0.760712367,1.609437912,5.575949103,2.564949357,5.961958493,1.982379829,43.1
0.52014,20,3.97,0,0.647,8.398,91.5,2.2885,5,264,13,386.86,5.91,-0.653657273,2.995732274,1.378766095,0,-0.435408984,2.127993582,4.516338972,0.827896581,1.609437912,5.575949103,2.564949357,5.95806287,1.776645831,48.8
0.82526,20,3.97,0,0.647,7.327,94.5,2.0788,5,264,13,393.42,11.25,-0.192056791,2.995732274,1.378766095,0,-0.435408984,1.991566155,4.548599834,0.731790804,1.609437912,5.575949103,2.564949357,5.974877744,2.420368129,31
0.55007,20,3.97,0,0.647,7.206,91.6,1.9301,5,264,13,387.89,8.1,-0.597709736,2.995732274,1.378766095,0,-0.435408984,1.974914012,4.517431272,0.657571815,1.609437912,5.575949103,2.564949357,5.960721794,2.091864062,36.5
0.76162,20,3.97,0,0.647,5.56,62.8,1.9865,5,264,13,392.4,10.45,-0.272307535,2.995732274,1.378766095,0,-0.435408984,1.715598108,4.139955073,0.686374296,1.609437912,5.575949103,2.564949357,5.972281728,2.346601978,22.8
0.7857,20,3.97,0,0.647,7.014,84.6,2.1329,5,264,13,384.07,14.79,-0.241180239,2.995732274,1.378766095,0,-0.435408984,1.947908152,4.437934267,0.757482556,1.609437912,5.575949103,2.564949357,5.950824828,2.693951277,30.7
0.57834,20,3.97,0,0.575,8.297,67,2.4216,5,264,13,384.54,7.44,-0.547593348,2.995732274,1.378766095,0,-0.553385238,2.115894004,4.204692619,0.884428479,1.609437912,5.575949103,2.564949357,5.952047815,2.006870849,50
0.5405,20,3.97,0,0.575,7.47,52.6,2.872,5,264,13,390.3,3.16,-0.615260642,2.995732274,1.378766095,0,-0.553385238,2.010894999,3.96271612,1.055008651,1.609437912,5.575949103,2.564949357,5.966915674,1.150572028,43.5
0.09065,20,6.96,1,0.464,5.92,61.5,3.9175,3,223,18.6,391.34,13.65,-2.400749342,2.995732274,1.940179474,1,-0.767870727,1.778336449,4.119037175,1.365453695,1.098612289,5.407171771,2.923161581,5.969576747,2.613739522,20.7
0.29916,20,6.96,0,0.464,5.856,42.1,4.429,3,223,18.6,388.65,13,-1.206776732,2.995732274,1.940179474,0,-0.767870727,1.767466777,3.740047741,1.488173825,1.098612289,5.407171771,2.923161581,5.962679196,2.564949357,21.1
0.16211,20,6.96,0,0.464,6.24,16.3,4.429,3,223,18.6,396.9,6.59,-1.819480162,2.995732274,1.940179474,0,-0.767870727,1.830980182,2.791165108,1.488173825,1.098612289,5.407171771,2.923161581,5.98368436,1.885553349,25.2
0.1146,20,6.96,0,0.464,6.538,58.7,3.9175,3,223,18.6,394.96,7.73,-2.166307475,2.995732274,1.940179474,0,-0.767870727,1.877631308,4.072439727,1.365453695,1.098612289,5.407171771,2.923161581,5.978784494,2.045108863,24.4
0.22188,20,6.96,1,0.464,7.691,51.8,4.3665,3,223,18.6,390.77,6.58,-1.505618584,2.995732274,1.940179474,1,-0.767870727,2.040050814,3.947390149,1.473961773,1.098612289,5.407171771,2.923161581,5.968119152,1.884034745,35.2
0.05644,40,6.41,1,0.447,6.758,32.9,4.0776,4,254,17.6,396.9,3.53,-2.874577152,3.688879454,1.857859271,1,-0.805196684,1.910726988,3.493472658,1.40550858,1.386294361,5.537334267,2.867898902,5.98368436,1.261297871,32.4
0.09604,40,6.41,0,0.447,6.854,42.8,4.2673,4,254,17.6,396.9,2.98,-2.342990508,3.688879454,1.857859271,0,-0.805196684,1.924832423,3.756538103,1.450981309,1.386294361,5.537334267,2.867898902,5.98368436,1.091923301,32
0.10469,40,6.41,1,0.447,7.267,49,4.7872,4,254,17.6,389.25,6.05,-2.256751677,3.688879454,1.857859271,1,-0.805196684,1.983343552,3.891820298,1.565945689,1.386294361,5.537334267,2.867898902,5.964221811,1.800058272,33.2
0.06127,40,6.41,1,0.447,6.826,27.6,4.8628,4,254,17.6,393.45,4.16,-2.792464952,3.688879454,1.857859271,1,-0.805196684,1.92073885,3.317815773,1.581614404,1.386294361,5.537334267,2.867898902,5.974953995,1.425515074,33.1
0.07978,40,6.41,0,0.447,6.482,32.1,4.1403,4,254,17.6,396.9,7.19,-2.528482433,3.688879454,1.857859271,0,-0.805196684,1.869029105,3.46885603,1.420768249,1.386294361,5.537334267,2.867898902,5.98368436,1.972691172,29.1
0.21038,20,3.33,0,0.4429,6.812,32.2,4.1007,5,216,14.9,396.9,4.85,-1.55883986,2.995732274,1.202972304,0,-0.814411268,1.918685763,3.471966453,1.411157691,1.609437912,5.375278408,2.701361213,5.98368436,1.578978705,35.1
0.03578,20,3.33,0,0.4429,7.82,64.5,4.6947,5,216,14.9,387.31,3.76,-3.330366201,2.995732274,1.202972304,0,-0.814411268,2.056684555,4.166665224,1.546434213,1.609437912,5.375278408,2.701361213,5.959225406,1.324418957,45.4
0.03705,20,3.33,0,0.4429,6.968,37.2,5.2447,5,216,14.9,392.23,4.59,-3.295486927,2.995732274,1.202972304,0,-0.814411268,1.94132824,3.616308761,1.657218043,1.609437912,5.375278408,2.701361213,5.971848402,1.523880024,35.4
0.06129,20,3.33,1,0.4429,7.645,49.7,5.2119,5,216,14.9,377.07,3.01,-2.792138581,2.995732274,1.202972304,1,-0.814411268,2.034051839,3.906004933,1.650944473,1.609437912,5.375278408,2.701361213,5.932430847,1.101940079,46
0.01501,90,1.21,1,0.401,7.923,24.8,5.885,1,198,13.6,395.52,3.16,-4.199038633,4.49980967,0.19062036,1,-0.913793852,2.069769922,3.210843653,1.772406741,0,5.288267031,2.610069793,5.980201355,1.150572028,50
0.00906,90,2.97,0,0.4,7.088,20.8,7.3073,1,285,15.3,394.72,7.85,-4.703886159,4.49980967,1.088561953,0,-0.916290732,1.958403213,3.034952987,1.988873848,0,5.65248918,2.727852828,5.978176653,2.060513532,32.2
0.01096,55,2.25,0,0.389,6.453,31.9,7.3073,1,300,15.3,394.72,8.23,-4.513502997,4.007333185,0.810930216,0,-0.944175935,1.864545139,3.46260601,1.988873848,0,5.703782475,2.727852828,5.978176653,2.107786015,22
0.01965,80,1.76,0,0.385,6.23,31.5,9.0892,1,241,18.2,341.6,12.93,-3.929677941,4.382026635,0.565313809,0,-0.954511945,1.829376333,3.449987546,2.207086896,0,5.484796933,2.901421594,5.833640462,2.559550193,20.1
0.03871,52.5,5.32,0,0.405,6.209,31.3,7.3172,6,293,16.6,396.9,7.14,-3.251657314,3.96081317,1.671473303,0,-0.903868212,1.825999852,3.443618098,1.990227741,1.791759469,5.680172609,2.809402695,5.98368436,1.965712776,23.2
0.0459,52.5,5.32,0,0.405,6.315,45.6,7.3172,6,293,16.6,396.9,7.6,-3.081290162,3.96081317,1.671473303,0,-0.903868212,1.842927756,3.819907717,1.990227741,1.791759469,5.680172609,2.809402695,5.98368436,2.028148247,22.3
0.04297,52.5,5.32,0,0.405,6.565,22.9,7.3172,6,293,16.6,371.72,9.51,-3.147253081,3.96081317,1.671473303,0,-0.903868212,1.881752508,3.131136911,1.990227741,1.791759469,5.680172609,2.809402695,5.918140883,2.252343877,24.8
0.03502,80,4.95,0,0.411,6.861,27.9,5.1167,4,245,19.2,396.9,3.33,-3.351835952,4.382026635,1.599387577,0,-0.889162064,1.925853204,3.328626689,1.6325097,1.386294361,5.501258211,2.954910279,5.98368436,1.202972304,28.5
0.07886,80,4.95,0,0.411,7.148,27.7,5.1167,4,245,19.2,396.9,3.56,-2.540081151,4.382026635,1.599387577,0,-0.889162064,1.966832597,3.321432413,1.6325097,1.386294361,5.501258211,2.954910279,5.98368436,1.269760545,37.3
0.03615,80,4.95,0,0.411,6.63,23.4,5.1167,4,245,19.2,396.9,4.7,-3.32007833,4.382026635,1.599387577,0,-0.889162064,1.891604804,3.152736022,1.6325097,1.386294361,5.501258211,2.954910279,5.98368436,1.547562509,27.9
0.08265,0,13.92,0,0.437,6.127,18.4,5.5027,4,289,16,396.9,8.58,-2.493140455,0,2.633326655,0,-0.827822084,1.812705234,2.912350665,1.705238881,1.386294361,5.666426688,2.772588722,5.98368436,2.149433913,23.9
0.08199,0,13.92,0,0.437,6.009,42.3,5.5027,4,289,16,396.9,10.4,-2.50115799,0,2.633326655,0,-0.827822084,1.793258345,3.744787086,1.705238881,1.386294361,5.666426688,2.772588722,5.98368436,2.341805806,21.7
0.12932,0,13.92,0,0.437,6.678,31.1,5.9604,4,289,16,396.9,6.27,-2.045465326,0,2.633326655,0,-0.827822084,1.898818542,3.437207819,1.785137593,1.386294361,5.666426688,2.772588722,5.98368436,1.835776355,28.6
0.05372,0,13.92,0,0.437,6.549,51,5.9604,4,289,16,392.85,7.39,-2.923969907,0,2.633326655,0,-0.827822084,1.879312366,3.931825633,1.785137593,1.386294361,5.666426688,2.772588722,5.97342786,2.000127735,27.1
0.14103,0,13.92,0,0.437,5.79,58,6.32,4,289,16,396.9,15.84,-1.958782645,0,2.633326655,0,-0.827822084,1.756132292,4.060443011,1.843719208,1.386294361,5.666426688,2.772588722,5.98368436,2.762538386,20.3
0.06466,70,2.24,0,0.4,6.345,20.1,7.8278,5,358,14.8,368.24,4.97,-2.738612507,4.248495242,0.806475866,0,-0.916290732,1.847667101,3.000719815,2.0576815,1.609437912,5.880532986,2.694627181,5.9087349,1.60341984,22.5
0.05561,70,2.24,0,0.4,7.041,10,7.8278,5,358,14.8,371.58,4.74,-2.889392238,4.248495242,0.806475866,0,-0.916290732,1.951750206,2.302585093,2.0576815,1.609437912,5.880532986,2.694627181,5.917764184,1.556037136,29
0.04417,70,2.24,0,0.4,6.871,47.4,7.8278,5,358,14.8,390.86,6.07,-3.119709453,4.248495242,0.806475866,0,-0.916290732,1.927309656,3.858622229,2.0576815,1.609437912,5.880532986,2.694627181,5.96834944,1.803358605,24.8
0.03537,34,6.09,0,0.433,6.59,40.4,5.4917,7,329,16.1,395.75,9.5,-3.341891276,3.526360525,1.806648082,0,-0.837017551,1.885553349,3.698829785,1.703237862,1.945910149,5.796057751,2.778819272,5.980782699,2.251291799,22
0.09266,34,6.09,0,0.433,6.495,18.4,5.4917,7,329,16.1,383.61,8.67,-2.378818399,3.526360525,1.806648082,0,-0.837017551,1.87103265,2.912350665,1.703237862,1.945910149,5.796057751,2.778819272,5.949626411,2.159868791,26.4
0.1,34,6.09,0,0.433,6.982,17.7,5.4917,7,329,16.1,390.43,4.86,-2.302585093,3.526360525,1.806648082,0,-0.837017551,1.943335409,2.87356464,1.703237862,1.945910149,5.796057751,2.778819272,5.967248696,1.581038438,33.1
0.05515,33,2.18,0,0.472,7.236,41.1,4.022,7,222,18.4,393.68,6.93,-2.897698533,3.496507561,0.779324877,0,-0.750776293,1.979068568,3.716008122,1.391779291,1.945910149,5.402677382,2.912350665,5.975538397,1.935859813,36.1
0.05479,33,2.18,0,0.472,6.616,58.1,3.37,7,222,18.4,393.36,8.93,-2.904247583,3.496507561,0.779324877,0,-0.750776293,1.889490958,4.062165664,1.214912744,1.945910149,5.402677382,2.912350665,5.974725223,2.189416395,28.4
0.07503,33,2.18,0,0.472,7.42,71.9,3.0992,7,222,18.4,396.9,6.47,-2.589867245,3.496507561,0.779324877,0,-0.750776293,2.004179057,4.275276265,1.131144014,1.945910149,5.402677382,2.912350665,5.98368436,1.867176109,33.4
0.04932,33,2.18,0,0.472,6.849,70.3,3.1827,7,222,18.4,396.9,7.53,-3.009425601,3.496507561,0.779324877,0,-0.750776293,1.924102656,4.252771799,1.157729893,1.945910149,5.402677382,2.912350665,5.98368436,2.018895042,28.2
0.49298,0,9.9,0,0.544,6.635,82.5,3.3175,4,304,18.4,396.9,4.54,-0.707286674,0,2.292534757,0,-0.608806032,1.892358668,4.412798293,1.199211487,1.386294361,5.717027701,2.912350665,5.98368436,1.512927012,22.8
0.3494,0,9.9,0,0.544,5.972,76.7,3.1025,4,304,18.4,396.24,9.97,-1.051537881,0,2.292534757,0,-0.608806032,1.78708188,4.339901708,1.132208238,1.386294361,5.717027701,2.912350665,5.982020088,2.299580584,20.3
2.63548,0,9.9,0,0.544,4.973,37.8,2.5194,4,304,18.4,350.45,12.64,0.969065329,0,2.292534757,0,-0.608806032,1.60402328,3.632309103,0.924020778,1.386294361,5.717027701,2.912350665,5.859218043,2.536866389,16.1
0.79041,0,9.9,0,0.544,6.122,52.8,2.6403,4,304,18.4,396.9,5.98,-0.235203481,0,2.292534757,0,-0.608806032,1.811888841,3.966511191,0.970892547,1.386294361,5.717027701,2.912350665,5.98368436,1.788420568,22.1
0.26169,0,9.9,0,0.544,6.023,90.4,2.834,4,304,18.4,396.3,11.72,-1.340594682,0,2.292534757,0,-0.608806032,1.795585474,4.504244267,1.041689141,1.386294361,5.717027701,2.912350665,5.9821715,2.461296784,19.4
0.26938,0,9.9,0,0.544,6.266,82.8,3.2628,4,304,18.4,393.39,7.9,-1.311632257,0,2.292534757,0,-0.608806032,1.835138193,4.416428061,1.182585722,1.386294361,5.717027701,2.912350665,5.974801486,2.066862759,21.6
0.3692,0,9.9,0,0.544,6.567,87.3,3.6023,4,304,18.4,395.69,9.28,-0.996416776,0,2.292534757,0,-0.608806032,1.882057107,4.469350463,1.28157253,1.386294361,5.717027701,2.912350665,5.980631076,2.227861547,23.8
0.25356,0,9.9,0,0.544,5.705,77.7,3.945,4,304,18.4,396.42,11.5,-1.372154798,0,2.292534757,0,-0.608806032,1.741342983,4.352855257,1.372448954,1.386294361,5.717027701,2.912350665,5.982474255,2.442347035,16.2
0.31827,0,9.9,0,0.544,5.914,83.2,3.9986,4,304,18.4,390.7,18.33,-1.1448552,0,2.292534757,0,-0.608806032,1.777322421,4.421247348,1.3859443,1.386294361,5.717027701,2.912350665,5.967940002,2.908539062,17.8
0.24522,0,9.9,0,0.544,5.782,71.7,4.0317,4,304,18.4,396.9,15.94,-1.405599512,0,2.292534757,0,-0.608806032,1.754749644,4.272490748,1.394188123,1.386294361,5.717027701,2.912350665,5.98368436,2.768831673,19.8
0.40202,0,9.9,0,0.544,6.382,67.2,3.5325,4,304,18.4,395.21,10.36,-0.91125344,0,2.292534757,0,-0.608806032,1.853481528,4.207673248,1.262005836,1.386294361,5.717027701,2.912350665,5.979417269,2.337952237,23.1
0.47547,0,9.9,0,0.544,6.113,58.8,4.0019,4,304,18.4,396.23,12.73,-0.74345149,0,2.292534757,0,-0.608806032,1.810417651,4.074141855,1.386769248,1.386294361,5.717027701,2.912350665,5.981994851,2.543961413,21
0.1676,0,7.38,0,0.493,6.426,52.3,4.5404,5,287,19.6,396.9,7.2,-1.786175091,0,1.998773639,0,-0.707246105,1.860352261,3.956996371,1.513015114,1.609437912,5.659482216,2.975529566,5.98368436,1.974081026,23.8
0.18159,0,7.38,0,0.493,6.376,54.3,4.5404,5,287,19.6,396.9,6.87,-1.70600388,0,1.998773639,0,-0.707246105,1.852540941,3.994524227,1.513015114,1.609437912,5.659482216,2.975529566,5.98368436,1.927164106,23.1
0.35114,0,7.38,0,0.493,6.041,49.9,4.7211,5,287,19.6,396.9,7.7,-1.046570275,0,1.998773639,0,-0.707246105,1.798569561,3.910021003,1.552041823,1.609437912,5.659482216,2.975529566,5.98368436,2.041220329,20.4
0.28392,0,7.38,0,0.493,5.708,74.3,4.7211,5,287,19.6,391.13,11.74,-1.259062771,0,1.998773639,0,-0.707246105,1.7418687,4.308110952,1.552041823,1.609437912,5.659482216,2.975529566,5.969039986,2.463001814,18.5
0.34109,0,7.38,0,0.493,6.415,40.1,4.7211,5,287,19.6,396.9,6.12,-1.075608907,0,1.998773639,0,-0.707246105,1.858638998,3.691376334,1.552041823,1.609437912,5.659482216,2.975529566,5.98368436,1.811562097,25
0.19186,0,7.38,0,0.493,6.431,14.7,5.4159,5,287,19.6,393.68,5.08,-1.65098934,0,1.998773639,0,-0.707246105,1.861130047,2.687847494,1.689339072,1.609437912,5.659482216,2.975529566,5.975538397,1.625311262,24.6
0.30347,0,7.38,0,0.493,6.312,28.9,5.4159,5,287,19.6,396.9,6.15,-1.19247252,0,1.998773639,0,-0.707246105,1.842452584,3.363841595,1.689339072,1.609437912,5.659482216,2.975529566,5.98368436,1.816452082,23
0.24103,0,7.38,0,0.493,6.083,43.7,5.4159,5,287,19.6,396.9,12.79,-1.422833872,0,1.998773639,0,-0.707246105,1.805497995,3.777348102,1.689339072,1.609437912,5.659482216,2.975529566,5.98368436,2.548663616,22.2
0.06617,0,3.24,0,0.46,5.868,25.8,5.2146,4,430,16.9,382.44,9.97,-2.715528091,0,1.17557333,0,-0.776528789,1.76951386,3.250374492,1.651462384,1.386294361,6.063785209,2.827313622,5.946571778,2.299580584,19.3
0.06724,0,3.24,0,0.46,6.333,17.2,5.2146,4,430,16.9,375.21,7.34,-2.69948697,0,1.17557333,0,-0.776528789,1.845774058,2.844909384,1.651462384,1.386294361,6.063785209,2.827313622,5.927485869,1.993338843,22.6
0.04544,0,3.24,0,0.46,6.144,32.2,5.8736,4,430,16.9,368.57,9.09,-3.091362505,0,1.17557333,0,-0.776528789,1.815475996,3.471966453,1.770467734,1.386294361,6.063785209,2.827313622,5.909630653,2.207174908,19.8
0.05023,35,6.06,0,0.4379,5.706,28.4,6.6407,1,304,16.9,394.02,12.43,-2.991142821,3.555348061,1.8017098,0,-0.825764705,1.741518253,3.346389145,1.89321738,0,5.717027701,2.827313622,5.976401669,2.520112906,17.1
0.03466,35,6.06,0,0.4379,6.031,23.3,6.6407,1,304,16.9,362.25,7.83,-3.362168995,3.555348061,1.8017098,0,-0.825764705,1.796912834,3.148453361,1.89321738,0,5.717027701,2.827313622,5.892334581,2.05796251,19.4
0.05083,0,5.19,0,0.515,6.316,38.1,6.4584,5,224,20.2,389.71,5.68,-2.979268548,0,1.646733697,0,-0.663588378,1.843086096,3.640214282,1.865381609,1.609437912,5.411646052,3.005682604,5.965402873,1.736951233,22.2
0.03738,0,5.19,0,0.515,6.31,38.5,6.4584,5,224,20.2,389.4,6.75,-3.286619477,0,1.646733697,0,-0.663588378,1.842135677,3.650658241,1.865381609,1.609437912,5.411646052,3.005682604,5.964607093,1.909542505,20.7
0.03961,0,5.19,0,0.515,6.037,34.5,5.9853,5,224,20.2,396.9,8.01,-3.228673667,0,1.646733697,0,-0.663588378,1.7979072,3.540959324,1.789306463,1.609437912,5.411646052,3.005682604,5.98368436,2.080690761,21.1
0.03427,0,5.19,0,0.515,5.869,46.3,5.2311,5,224,20.2,396.9,9.8,-3.373484943,0,1.646733697,0,-0.663588378,1.769684262,3.835141961,1.654621581,1.609437912,5.411646052,3.005682604,5.98368436,2.282382386,19.5
0.03041,0,5.19,0,0.515,5.895,59.6,5.615,5,224,20.2,394.81,10.56,-3.492983777,0,1.646733697,0,-0.663588378,1.774104534,4.087655574,1.725441588,1.609437912,5.411646052,3.005682604,5.978404637,2.357073278,18.5
