f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
17.31218,2.3860767,-8.594648,3.916876,6.105343,-2.1893103,-0.034764327,8.141069,-5.1153803,-2.0444832,2.8578792,1
-1.2834773,17.030125,7.318491,-2.358447,11.7509165,2.5579896,-6.2750053,3.8179026,-1.6684498,8.914412,-8.36445,0
-4.217525,4.659645,-2.6820495,-2.2760558,-3.8304038,-5.895019,1.2821453,-0.3080048,0.37897485,1.0783167,-0.43690977,0
7.0050263,-6.9783216,0.54972506,-3.1770968,5.463854,-2.4491425,-1.8089576,1.5273293,0.22624674,0.29999202,-1.5568396,1
6.252055,8.954706,13.035953,1.6398423,-3.7462683,6.3669076,-3.4154713,2.55379,-6.7624216,-0.45771408,-1.7523165,0
-4.6699433,-0.12927368,1.6169902,4.5099425,-0.6343326,-3.215325,-2.295707,-2.7963493,2.7155583,-2.6231003,2.8914027,0
-1.6914496,5.5773797,-2.53212,0.019104287,-6.1919656,-1.6732965,4.7264433,0.15049131,-1.0481684,-0.045530036,-5.184901,0
-6.060185,-4.7728834,-3.050507,1.4561197,-1.6075572,4.1375628,-2.4783096,0.99748623,-1.9104149,0.6643473,-0.75730735,1
-4.8251133,4.6674457,-3.5997665,-0.22556183,-2.7591271,-3.9600458,5.410407,0.10390737,-0.08324489,1.2087526,-3.1032715,0
-1.2137716,8.470361,2.6419017,-3.7122746,-0.92284656,-3.511274,-7.6183844,2.5295022,-6.5928288,3.5556505,-3.0700803,0
-0.37672782,-5.7713094,0.7872587,-1.2944782,1.3229293,-1.1842606,2.846701,-5.042365,0.35676116,2.789445,-2.2784412,0
-1.8602921,11.330666,3.6043649,-8.334149,-4.184196,7.500714,0.7856559,1.2747377,-3.7403932,-6.1427865,3.7218385,0
3.550346,-3.5035994,2.2603548,-1.9105694,1.5651673,-5.59558,-0.432692,-1.586402,3.0090308,-1.7056011,-0.7605298,0
-1.7665299,3.8118765,9.072678,5.698833,6.0084877,1.774596,-0.53617376,-1.2909671,-0.29726335,-0.13848251,0.044652626,0
5.033923,0.27553198,9.600317,1.6379466,5.5099864,0.7651584,-5.6730847,-3.9569147,-0.012902795,-2.0923474,-2.0760221,0
-1.819029,0.7111745,-2.9616227,-3.4634368,-7.909568,-4.073623,-1.4083389,1.0750527,-1.8686719,-0.613645,-1.5127296,0
8.079862,-5.8844614,2.2365096,-2.652511,2.040661,0.0030229893,-4.6695533,2.3586836,-1.3785716,0.7824315,1.5795313,1
8.505139,-2.4285934,2.2490418,-5.029388,-1.3049645,1.2778485,2.113372,8.966588,-0.8400658,-2.671736,1.5889976,1
-6.7706585,-4.2173743,-2.8758936,3.352079,-2.0814571,2.851786,-1.6860634,0.21507943,-1.8710948,0.91968685,-1.1041775,1
8.1831045,-4.5410514,-0.62587076,0.59125453,0.8697199,-6.1184835,-2.1748078,-4.4735928,-0.77254105,2.241447,2.5701857,0
-6.8733196,6.308113,-5.677137,-4.0231524,1.4149292,-3.7970462,-0.38755783,1.8756354,0.739284,-0.05820128,0.21501759,1
4.5809,-6.052505,1.2294699,-4.0117793,0.050682772,-1.4916656,1.5739994,2.8760974,0.80676955,1.2428694,1.2841154,1
-7.429288,4.924374,-4.373221,1.5899923,2.3213015,-3.701961,2.9309657,1.4867957,-0.024980335,0.19501618,1.3495586,1
1.1320337,5.3620524,-1.4638035,-0.71612436,-6.2299905,2.5761352,-2.9795642,0.44323528,12.073822,9.298028,-8.164399,0
11.388871,2.9982002,0.9370755,0.49662513,-1.6789118,-4.93644,4.0952516,-0.5549993,2.7838714,-0.69309795,-0.80193734,0
-3.731653,-9.137176,-0.014051193,-0.9664459,1.9796721,4.413269,-0.40569717,-1.6842419,0.42944452,0.016414698,1.6575265,1
6.8343263,12.07404,6.9521976,-11.315608,-4.563466,15.573341,16.338186,-9.748667,0.21424909,-12.848159,4.101016,1
-10.099773,3.1417093,-6.6603713,1.7104826,1.9849194,-0.16128027,3.6763666,3.4255688,1.4636629,-1.6756833,-1.8195373,1
-3.1873963,3.5862381,4.679017,3.263864,-4.348531,-1.2977498,2.7324088,-2.6173317,-3.3817084,-0.72229177,3.081095,0
-4.3552823,9.257875,4.2511883,3.3953874,1.805364,-0.6814205,4.010678,3.6185482,-2.5921347,3.0369751,-1.0979987,1
-4.8488884,1.9526428,-1.6203505,2.6171393,-2.8376632,-6.3745284,0.47101477,-2.3621595,2.5839345,-0.7541833,-0.6711851,0
7.7305007,-2.3816738,6.775973,-0.89084446,3.3271961,2.2229493,0.5901599,3.2345974,-2.6629195,3.2851279,-0.6176865,1
1.6671301,-0.388058,3.6438427,4.0039053,-5.2028074,2.0920734,3.515337,-0.9735184,0.71816957,1.6003207,-1.6045408,0
-5.317062,-5.021571,0.6471766,4.3707533,1.3848565,3.0932987,-1.3558536,-0.9059485,0.6562402,-0.9835107,3.1643634,1
9.96572,-5.228733,-2.2829173,0.0044868276,1.5778862,-1.9299426,-0.02612781,-0.9157225,-4.5060735,1.3853973,5.319408,1
-4.065158,5.18229,-1.9925318,0.14584078,3.1192997,0.00773679,6.8992176,-0.5515307,2.457477,2.8045714,-0.41623053,0
1.1564316,-5.9645967,2.0103073,-1.9097468,-0.72848225,-3.8675075,-4.034102,-3.6928797,2.849019,-0.30277902,1.6170853,0
0.19267873,-0.51996285,3.960156,1.5112548,-4.443789,0.35953248,-1.3327056,2.395596,0.63837534,-0.047131095,3.9756038,0
2.6311817,5.129667,7.360304,3.1242452,4.7019486,7.292841,-9.095991,3.1464202,-2.6335015,-2.0630672,-5.1663604,0
5.836482,-3.5563762,5.7784,-2.8702676,0.2892522,-0.049163815,5.058792,5.886642,-1.0247054,2.5776427,2.2750685,1
0.90707856,8.033811,4.090562,6.562058,-2.7016823,-2.876618,2.3407257,-2.631651,4.2495017,-1.679409,-2.9158244,0
0.7540225,-4.285133,0.79825145,-3.3835812,-0.33650815,1.6948618,-4.1774273,4.797319,-3.2505178,0.8027918,0.7537509,1
-1.1443983,-7.163307,2.8286018,-1.4204621,-0.31576142,-0.46410838,0.5053907,0.36572596,0.26767966,2.125262,4.173478,1
-7.0085125,-1.9850587,-5.380626,1.8572867,-3.2286422,-0.1543383,-1.3797729,0.65988946,-1.961678,-0.98630697,-1.7070706,1
-3.066891,-6.456888,-2.3325145,0.8483338,-0.5750848,1.924314,-3.223739,-3.9342692,2.0073733,-3.2666194,0.40239364,0
-5.732486,-2.5121858,-3.2691498,0.9635696,-2.449187,0.22204204,-4.7671237,0.4372486,-1.8255328,-2.1995046,1.1324006,1
0.69901866,2.45967,3.1380556,0.5245156,-11.83627,4.242706,7.254869,-2.0531473,4.162911,-1.9346557,-0.33086637,0
-6.9297466,7.5462794,-4.898387,-7.4581847,4.056852,-1.709166,4.6116962,-4.0936,1.7643592,4.028731,2.2153468,1
1.3470848,-2.212618,6.4067473,4.3228154,0.651284,-2.6741848,-2.5885098,-3.116599,1.6412474,0.11227758,3.5735776,0
-4.1307797,-4.021157,-0.06829473,2.727121,-1.5370036,-1.3493599,-3.198715,-4.5787807,2.389055,-2.7317424,1.8714648,0
-7.4823318,-1.4017407,-3.8272283,3.831237,-1.4238207,1.1564187,-2.1126118,1.0237598,-1.866438,-1.9868132,0.15104501,1
-5.7773814,-6.527138,-3.0945072,-0.5620433,-0.4690909,3.9301584,-0.48146677,-2.685036,-2.4874578,0.3550808,-0.8546014,1
-4.865502,-0.7126287,2.972749,7.4116693,4.21304,1.3727182,4.616548,0.6459614,0.89525133,1.3269408,0.21666156,1
-2.2085316,5.2572064,-0.7528376,-3.909588,-5.704286,-5.7434044,-0.3241105,0.4802305,-0.593918,-0.014354292,1.0485975,0
-5.644415,8.646354,2.9938974,1.7690954,7.5163665,-1.7431526,-2.7164798,1.5425376,2.7027538,0.09646142,-0.84047776,0
0.32606757,-0.34078956,5.407243,-1.2534353,-2.1728842,2.9161313,0.36204463,3.2931526,-1.8859738,0.25141135,7.030016,1
-2.1208127,-5.9866343,-1.2114779,-2.1821766,-2.920942,-1.1935073,-4.2722034,-2.2107809,-0.99818563,0.7750647,0.18714093,0
-1.7402675,-9.250031,0.8850167,-0.30372736,1.7262527,3.196517,-3.019434,-2.0900137,1.2827822,0.88516074,1.0312577,1
-5.7555313,-0.584874,-2.4732208,2.4272604,-3.9527164,-0.50814867,1.1760666,2.1611793,-1.9640421,-0.083505675,1.291306,1
-3.1201243,9.686337,0.93516684,-3.9524665,4.8138504,2.8428533,-8.603874,2.158828,-5.409094,5.1027746,-8.917711,0
-0.79266757,2.3322606,1.2035156,2.7638435,-4.256667,-5.0283422,0.60469824,-1.4044306,3.115413,-0.16918053,-1.4175212,0
6.874127,-3.0289211,3.0248706,-0.6884921,5.122609,-5.6513686,2.5357695,-1.1400611,3.5326717,-1.5789769,-2.8679972,0
-7.6431603,-0.2490847,-6.1433883,1.4446765,-2.942013,-1.1874113,-1.6860425,-0.26695833,-0.35532334,-2.786477,-2.380212,0
0.8770864,2.4568365,4.0997148,-7.6608777,-4.463786,5.7716613,10.263021,-4.1693625,-0.104086585,-2.62771,6.372907,1
-5.9520717,5.0564094,-2.3088162,2.0422673,-0.42331403,-5.1651654,-0.4462051,-1.8134148,1.2350559,-2.6267595,-1.1298459,0
0.637829,5.741884,6.232259,7.683197,2.1211562,-2.3360665,-0.9672554,1.3634278,0.79904187,0.96701527,0.27761978,0
-2.2418747,-6.192344,-3.1594138,-3.5512025,-0.19843069,1.7529505,-4.620609,-1.3315208,0.01642575,-0.7753221,-2.8069808,0
2.420762,-5.935319,-2.6476152,-3.4523988,-0.13726136,-4.5350213,0.042093083,-1.2209803,2.9290779,-1.1881659,-2.3050702,0
-3.7908063,-0.55229473,-3.2237365,1.3940786,-3.0844104,0.09325369,-2.4195771,-1.429384,-2.7355843,0.5178151,-4.3495655,0
-4.932782,-1.3371618,3.5040467,5.7280464,0.607398,2.1429877,2.8687842,-1.2492191,-1.4062821,1.0469104,4.4561424,1
-6.414993,-1.5234063,-6.9309125,-1.6165698,-2.600893,1.552911,-3.8523774,3.4227304,-0.9516129,-3.4029107,-1.6868622,1
-4.7536283,2.7142184,-4.653898,-3.3534074,-3.172486,1.6530468,4.273244,2.0286345,-1.2660664,1.7222574,-3.6340635,0
-0.98732543,-4.8084893,3.5572517,-0.94484186,-1.4263542,0.77020204,-1.9153906,1.7062991,-3.221572,2.3285942,4.337469,1
-2.3316824,7.3034225,5.441011,7.540469,0.36027437,-4.067443,3.1656525,-4.0929585,1.421834,-1.549928,-1.4484667,0
20.48404,-2.5522869,-9.855494,3.2961996,5.409325,-0.5683154,3.392094,4.106586,0.044270582,3.1129465,2.7421095,1
8.286542,-3.0016682,3.7745872,-2.6245687,-4.0888987,0.2518074,6.9388585,-1.3127799,3.8576825,2.6021564,-2.823396,0
13.002461,2.6002266,5.40443,1.5743343,-1.6799685,-5.1754236,7.6500926,0.9840079,0.31108946,-4.5326343,-0.92979157,0
-4.4601626,-1.4271376,-0.93688834,1.5080881,-2.9565632,-2.6163464,-2.5397778,-4.2675905,-1.7912709,-1.5136677,1.2915928,0
-7.6771984,6.341743,-2.451526,0.019164352,-1.2009983,-1.2703491,7.133652,3.8062844,0.6601003,1.6212701,2.8405902,1
0.3927239,-8.820967,0.069607034,-3.9122052,0.40976343,1.1754284,-2.8834815,-1.7671273,1.4076521,-0.4630622,-0.3992433,1
6.7002587,-7.496531,1.4482305,-2.9648552,3.1765425,-2.1177201,-0.6585383,1.5122348,1.3526493,1.4110414,0.6966702,1
23.466852,0.9033325,-26.383282,11.413556,11.257689,-6.2675376,7.6983924,-9.152068,-21.113344,-3.3241177,10.602363,0
9.489783,-3.7805314,-4.0698023,-1.6605647,0.5615436,-5.094274,0.039367348,-1.8942131,3.366309,-1.1330192,-1.2273215,0
6.878512,-2.6911225,5.0655828,-5.2581415,-0.47838998,-0.34944716,4.936547,6.2021356,1.874372,0.16159876,3.9201481,1
3.6837616,-5.395179,0.96382976,-2.4838457,3.981095,1.5005013,8.412499,-0.038672213,-1.6038212,0.57779545,-4.6536455,1
1.1682066,3.1953363,2.5893302,0.8080299,-3.3347857,2.6885035,-6.4375978,3.9400864,-5.96643,0.2736034,-5.076603,0
4.693874,-7.2798567,1.5808983,-3.7972527,0.65494287,-4.5214705,1.4875071,-0.22990523,1.7936912,2.1667144,-3.5205698,0
-0.8309646,-6.0323286,-1.4655237,-2.665514,1.011981,2.4247131,-1.9396626,-1.6831028,-1.8708304,1.776254,-3.7026095,0
4.566999,-8.194456,0.05701394,-4.5312324,4.4755287,0.8150039,4.64833,2.7389762,1.0808758,0.6321876,-4.0388975,1
0.17285886,10.580547,2.7131703,-9.137843,6.4377966,-1.2376996,-5.71904,-0.9515317,1.120674,6.4679594,-0.41036963,0
-1.303378,5.4500947,-1.7745196,-0.7978536,-7.4765577,1.0766581,7.594821,0.12646334,0.3044389,-4.7482815,-1.1857018,0
1.8770597,2.2424777,1.9293184,3.4475098,3.059582,-2.6977673,-7.3612046,-4.6345687,4.8454533,-2.030013,-3.463129,0
-0.4388469,-2.9839492,6.123907,5.3512893,2.8798969,3.366802,-1.8871806,0.5422162,-2.206751,2.9518323,1.636098,1
-1.777087,-8.667707,-2.3695734,-4.4400387,1.7770785,3.5360732,-1.3364661,0.51520616,-0.54554653,-0.06191946,-3.3835397,1
-7.4597144,2.5348673,-4.5572567,2.4753091,0.39345402,-2.1752927,3.4473672,1.0494752,-0.29208732,-0.0855277,-1.2198845,1
-4.0861335,-4.3482475,1.9314593,4.552852,0.86021775,1.4802067,-1.4135145,-0.65066016,0.6803826,0.33844355,3.7145123,1
-4.633556,5.059583,-2.84962,-2.6340454,-2.0140417,-6.243885,1.9860235,-3.95211,3.9123428,-0.406453,0.049697693,0
5.7151875,-7.4657536,-1.6605626,-3.656438,1.2143215,-2.1791182,-0.21416402,-1.0818199,-0.988689,2.7473857,-3.881733,0
18.532993,6.6514244,6.9884686,1.0282428,1.4057562,-1.3152145,-5.2772684,-2.3805342,0.6826373,-1.952252,-6.900242,0
-5.7240543,12.154987,-2.79031,-14.922497,8.412242,4.953204,-1.1079632,-3.4794033,0.14838235,2.4598346,9.465754,1
0.89156973,-4.091376,3.3668964,-0.586144,-2.1179075,-4.9367785,-0.6022072,-3.9544065,0.11020117,1.7354286,2.293354,0
-1.0126296,-4.0774045,3.1363814,-0.64464676,-4.335606,-0.036462806,-1.992543,0.71502084,-1.6629206,1.1123836,4.7841315,1
2.539578,-8.604293,1.7829233,-4.3289356,4.104735,-0.6129782,0.44936872,-0.27332795,1.7697091,1.045743,-2.274217,1
-5.1476245,8.4517145,-2.685796,-5.7829304,3.256501,-2.588662,-0.41366482,-0.36242267,0.012721818,1.8245895,0.3368843,0
-5.187181,1.6947246,-4.0441346,-4.2677236,-3.2960212,-1.5941242,1.6612314,1.4527292,0.8007314,0.54173124,0.3150311,0
2.8405063,-5.935312,2.571832,1.6893783,2.152229,-0.21794267,-0.88484305,0.6999186,-1.0229326,3.6002057,2.702881,1
0.8676763,-4.6460376,4.2992134,0.08261716,2.6757467,1.0401083,-0.37834227,-1.5773952,-2.04332,0.74273205,0.74767923,0
16.930088,-1.64567,-2.6568215,0.44982848,-3.3900566,-3.3219395,5.8096943,-3.2514226,3.3661754,4.2463527,-3.9419854,0
-5.853922,-6.11693,-2.8122468,0.34480095,-1.2896249,3.0051599,-0.21340546,-1.0587606,-1.6048297,1.8298519,-0.22288537,1
-0.70999545,-6.845631,4.0839806,0.96482056,3.113943,1.9148567,1.4660829,-2.0199435,-1.8139242,4.4346633,1.3946599,1
-5.9300075,5.100485,-2.5239308,-1.0208619,0.2650971,-4.876814,-1.1448057,1.1381155,1.2612832,-1.1062529,0.7542164,0
3.3533092,-4.846949,-0.61316025,-1.5809747,1.8453326,2.2391496,-0.68564105,1.2676424,-2.6126754,0.79067475,-2.5625672,1
-3.396522,15.3649645,3.345942,-8.090373,5.9118357,0.3869943,2.700118,0.13104339,-1.2886733,6.6166687,5.816409,1
8.156621,2.4055765,2.0586994,-2.5754213,-3.8431952,-4.977764,0.9561193,1.1939403,2.9921842,-6.2516685,2.4298058,0
-6.597874,-4.842327,-0.6643856,4.1351275,-0.71107846,3.90518,-0.35950306,0.36397108,-0.90335655,1.3853621,0.11289897,1
-4.091451,-5.614249,-0.121995114,1.3982671,-2.048528,1.1741116,-2.5081418,-0.85962564,-0.8253863,0.43240392,3.1551201,1
-4.3879113,-0.19452813,1.6813904,5.1533585,3.77605,-0.6635285,1.8003433,4.2155895,3.2277272,-0.13696152,2.1966887,1
4.5339885,-1.1320429,7.683399,-1.8673687,0.24063443,4.134934,1.751701,6.2446175,-3.8107746,2.5453217,2.5490932,1
-0.9157315,-4.060783,2.7947052,-4.1871243,-3.7197077,3.4930243,4.663708,1.8559986,-2.3184636,1.1795319,4.85634,1
7.8713512,0.5770189,6.7547517,1.4594326,0.11165635,-6.94338,-0.6615808,-6.0078297,1.4690489,-0.7283419,-0.5311168,0
5.0067563,-5.1807323,2.1659667,-0.9322914,2.432593,0.12942891,3.6263657,-4.561738,1.0528916,-2.3239996,-4.036421,0
3.0142896,-6.2292786,-0.7780599,-1.4624671,-0.3857961,-3.795665,-2.0125103,-3.8251524,0.2411467,0.99713373,-0.31910795,0
-3.208448,-0.9772812,-2.830633,-1.3307439,-8.349243,-2.9625597,-2.0906596,-0.18907258,-2.1632376,-0.97147524,1.1472788,0
-4.6469126,6.328847,-2.2234824,-3.0060954,-1.6503443,-5.792133,-1.7407604,0.95814544,-1.1127956,0.22470863,0.44791177,0
3.1520662,-6.912456,3.1379538,-3.326203,-1.2746031,-3.020085,2.1813173,-1.9320539,0.2929573,2.9506013,-0.30155537,0
3.7143958,-0.034063913,9.329856,2.7329242,-0.26584962,5.720083,7.1988053,1.4135404,-4.5329785,4.159462,2.0611746,1
-0.20341419,11.820077,5.7883863,1.8710568,7.7464767,1.2835188,-0.740349,5.314536,-0.7756358,4.9036403,-3.67352,1
-4.3534403,4.7066536,-1.4014922,0.17406648,-3.9690723,-3.9377441,4.9290595,1.2097305,0.3058861,2.1497152,-0.98676556,0
3.844813,-3.943009,3.76982,-1.4391885,4.6632133,-1.519605,1.7004899,2.3156989,-0.19629237,1.478935,-0.34515223,1
-8.494361,3.0925765,-6.122196,-3.8067935,2.4745107,0.8250896,1.8105334,4.327121,3.1757848,-0.85153604,1.3640891,1
-4.7493553,-0.013756247,1.591158,3.330548,-0.33032718,2.348652,2.8310513,4.053513,1.1570165,1.1582125,3.3306136,1
-7.1934586,3.4392102,-6.5321665,-1.3895144,-0.1620706,-3.2803998,-0.6775085,3.292838,0.53188145,-2.052604,-1.5202833,1
8.707279,-4.512117,-0.3220508,-5.195521,1.1287677,-4.1657777,0.1883531,4.61893,1.5676545,-0.11407609,0.72477746,1
-4.7518005,-2.4570465,-1.9379923,1.3044927,-2.5694458,0.072973765,-2.3494115,-0.86602277,-3.135473,0.88689065,-0.1061042,0
-7.55354,2.527293,-2.891015,1.7538078,-0.11170731,-2.7988715,1.3489109,2.2153435,1.5384848,-0.12113803,0.20640047,1
-3.821262,0.84867555,1.1301448,4.363853,3.8850946,-2.7797065,0.18856584,2.9646628,5.4592853,-1.1689507,2.0336053,1
16.107422,-0.9653135,-7.227304,1.8290294,4.79154,-3.219788,1.9081149,5.353248,2.42308,1.2854432,0.6647904,1
-7.279366,5.130196,-8.535608,-6.1682706,2.1649365,-2.1467702,2.2654238,-1.6069106,2.049503,0.014983418,-1.7733247,1
-4.766807,6.1864886,1.0063607,1.3917435,-2.5573003,-6.8391714,0.54997855,0.5050269,1.8235897,0.25124678,1.0261548,0
-9.291978,-0.65936655,-6.278656,2.274671,-0.8854743,2.8771496,0.19572894,3.196826,-0.47841132,-3.4908192,-0.97257704,1
-9.090271,1.8376831,-4.596925,1.7513827,3.1385286,-0.07236637,4.107224,3.3386085,4.104424,-0.3929474,-0.565214,1
-6.2935553,-3.506099,-4.130945,-2.4041967,-2.7591805,6.7169104,1.7338661,-1.3445837,-5.4632077,1.2993305,-4.8476753,0
-6.087964,8.884594,1.2160962,-1.4599438,4.4115334,-3.5171533,-2.2857285,-0.021649253,2.908994,0.74953765,-0.21169156,0
-2.014751,5.132239,-10.471118,-3.944631,2.888857,5.649893,1.6926509,4.922701,0.34993854,1.0636531,-3.421589,1
-5.245919,6.378711,-1.637459,-4.430807,6.7735863,1.3491762,-2.2604313,1.287921,1.4903558,-0.11976238,2.3396566,1
-3.6043963,0.35221246,-4.4497495,-1.7961464,-5.1000395,4.8075395,1.0919288,2.661929,-4.3834977,-0.36690277,-2.9792705,0
-2.54967,-5.6408124,-1.8670362,-2.0411441,-3.8763568,0.90943325,-3.1727626,-0.70914245,-1.569731,1.8632854,-0.920012,0
-8.264471,0.59714234,-6.3136926,0.48454058,-1.178868,0.11671716,0.88415897,4.1943555,1.6374745,-3.7380097,0.5914448,1
-5.7593923,-7.395456,-3.8961208,-1.351479,-0.038176473,4.748729,1.1048894,-3.3114412,-4.311773,2.7981687,-3.7176473,1
3.61514,-3.809252,-8.022673,-3.0363963,2.996607,2.5463536,-0.3934676,3.4055765,-2.8275523,-1.664176,-2.2392378,0
-2.0506408,-9.3746395,3.7027843,1.464411,2.667258,2.855403,1.7715005,-2.62352,1.0021005,2.8460288,1.3022951,1
4.6711216,5.466317,9.464734,-6.0332723,-4.3774123,6.573341,-2.6033912,3.3317785,-4.4275236,-3.4533808,3.5809762,0
-0.9848349,-3.359426,0.25825676,-1.1403477,-1.5625963,-1.1287103,-4.3492303,-2.9796214,2.9016235,-1.1227133,-2.4357252,0
-4.314547,1.3689653,-1.679552,-0.5156832,-2.0146542,-5.705762,-1.0425614,-0.34763882,4.4273567,-1.4683703,0.7146786,0
-1.0817094,-1.8279777,2.54095,-3.1122532,-3.5222957,-0.047105093,0.4785093,4.121533,-1.5575063,1.003117,6.2551813,1
6.0001664,-7.3150835,5.968335,-0.24919611,2.696122,1.0719078,2.101188,2.3686082,0.8434263,2.984098,1.1955804,1
14.998453,6.2318225,-3.7512405,5.9530716,2.5588927,9.580757,0.08209675,4.0415034,0.6133718,-0.57259214,-6.0833406,1
-0.44134468,-6.648854,-3.0973732,-5.456088,-0.39879182,-1.4191343,-2.3770955,-0.5566061,0.4638242,-1.8916755,-2.4212637,0
-5.213519,5.6094823,0.25889862,2.7714453,2.067882,-3.8027027,0.45854133,3.5663278,-0.50693035,1.2023617,-0.5202229,1
-6.4310904,-4.842191,-3.0406277,2.1508725,-0.45677543,4.2561584,-2.0073874,-0.71475464,-0.48530066,-0.18477866,-0.86529285,1
2.4796295,-7.550417,1.3610126,-3.6973073,2.0691872,-1.7333727,5.992731,2.5682595,1.2284414,3.3940012,-1.1960813,1
1.7106054,-4.148568,2.8883839,-0.9943861,-5.5281625,-1.356303,-2.2578168,-1.42742,-0.249867,1.3880839,1.474382,0
23.217787,5.245321,-4.8981624,2.735348,3.5281215,-2.0041842,0.0025267568,-0.3361318,4.5904427,-2.6178658,-5.9642816,0
1.2800604,7.0139227,2.795466,-1.0768914,-2.7758827,-5.757918,-5.4822807,2.8559263,-1.3911116,-0.29183632,0.07184751,0
2.9544275,-8.363669,1.2054911,-4.4879375,3.3441696,-2.4972737,1.1767861,1.6083429,2.272966,0.055575013,-0.86962247,1
-2.6015706,5.002348,0.8608812,-4.0391665,-2.2638805,-1.0165033,0.90215623,4.25989,0.38290069,1.7588648,2.2291644,0
-0.76913345,-5.7495713,2.3003485,-0.043273464,-2.5002832,-1.8727671,-1.0402598,-4.815705,1.4179261,0.4015518,1.9047109,0
-1.9702162,13.394422,7.3428555,0.9683951,3.2014253,1.7025808,-6.1864457,5.811207,-8.219059,6.3039565,-7.632673,0
-7.27238,-1.3623881,-2.6511147,3.4292538,-2.0626855,0.84369123,-0.62059486,1.2141004,-1.4997324,-1.2225312,2.3338711,1
-9.940182,5.151577,-8.554151,-5.428144,2.8296168,1.0950652,4.7252736,1.4691839,3.1584747,0.78464067,-1.6237329,1
-7.2967834,0.65202636,-0.85719645,6.1347384,3.9409196,1.0257795,0.21200545,3.1560137,1.224737,-3.1862073,1.2178849,1
-3.1806931,-0.31640032,0.27431387,2.7790632,1.4133438,-0.77040255,-1.8269176,4.1862006,0.1900452,-0.9655781,0.677234,1
-1.9619837,10.264689,3.92187,2.0495915,4.2708006,-3.5869968,-3.6451664,0.38116875,3.1005552,-0.067801245,-2.7428834,0
5.1568165,-0.77199733,5.791975,4.2963147,0.8762643,3.1858785,-1.7594625,3.4403174,-1.5206058,0.3205938,4.99675,1
-9.610682,4.642819,-6.9735165,-0.62802577,3.878416,-1.1929909,2.4050155,3.592919,2.197154,-0.16526756,-1.7278291,1
3.75915,-6.097137,-0.589075,-2.7497356,-0.8115938,-2.8240063,-0.7307837,-2.7598674,-0.30287918,1.7889423,-3.778725,0
0.3880018,-2.8106322,-2.3168144,-5.009659,-3.9391751,-0.12631275,4.687833,4.3742642,-5.442311,2.0000308,-2.334801,0
-4.383482,-2.248496,-4.167041,-1.354191,-1.6642908,2.4044027,-5.7119746,1.8106163,-1.4604884,-2.8861024,-0.5919576,0
5.0028777,3.7276058,-1.4950645,5.0534086,0.43334657,-2.1488516,-6.304038,-3.840205,-16.664503,0.25324178,7.498927,0
-3.4427216,8.400828,1.0918351,1.2288399,-0.050795615,-0.82978755,-1.8034025,1.2576339,-3.72062,-2.4176438,-3.516555,0
3.607201,-5.322086,7.30811,1.3086368,2.8022954,-0.53607106,3.986421,0.9113607,1.0304842,3.396908,4.5614634,1
-0.8759213,2.1450863,-1.9238019,-1.0877278,-10.164109,-4.506295,0.8325902,-0.7252727,0.5320283,-0.9878387,-0.79488266,0
18.514778,-3.8139348,-11.509829,3.4223194,7.422628,-2.0212877,2.4468622,0.25892425,4.040706,2.8970058,-0.7381202,1
-6.5487313,12.399045,-0.8824707,-5.2062483,7.156382,-2.5512674,4.7843666,-3.3895187,1.7159351,6.263243,0.5744285,1
-5.8023534,-2.6619515,-3.22453,2.06591,-3.1443942,0.17449467,-1.4607995,1.1818823,-2.9125264,0.9338627,0.17365953,1
-6.8748627,5.973531,-2.0290008,1.2894349,0.65253,-4.9706774,0.60078883,0.36299393,0.4389276,-0.64345235,-1.1953392,0
-1.7885369,-6.016558,-0.28777486,-0.42747366,-1.2922051,0.0372877,-2.6288996,-3.0983868,-1.1122797,1.4144588,-0.7746916,0
-2.4871533,11.489441,0.754529,-10.385838,2.99536,-0.555679,-3.8344705,-2.7575355,-6.203468,5.595644,0.68378943,0
6.8983617,-3.8010893,2.345323,-3.5839274,3.214437,-1.6536635,6.9408073,5.7664847,2.9127207,1.9081986,1.5037929,1
4.791648,-0.93604594,-0.373378,-4.272746,-6.0456877,-0.5174179,6.7670517,1.7077522,-4.247284,0.15288043,-3.142857,0
-0.402187,-4.7426,1.6467353,-3.6806922,-4.956104,0.26547256,-0.590412,-1.0810105,-1.4320425,0.5196401,-0.12287191,0
1.216564,6.886012,6.926051,5.233377,-1.5939902,5.587488,0.37266484,5.858089,-1.2134917,-1.5199034,-0.76347727,1
-6.7625704,-0.49515158,-2.046491,4.309778,0.7110917,0.08428927,1.3665149,1.2874175,0.5178703,-2.2542338,1.035628,1
-5.0004983,-3.5273688,-1.8971126,1.3898866,-0.21628015,1.7845949,-4.5441885,1.2614517,-0.8070546,-3.2720985,0.78216547,1
6.2218685,-7.0327706,-2.3220966,-5.0859118,2.1635442,-2.3051078,4.7947044,6.3492556,-0.39433467,1.7767321,-3.0652122,1
-4.9600415,-8.753032,-0.69247305,1.9014179,2.5785487,5.5608,-1.1701872,-2.6921031,0.026017807,0.8109245,0.78873307,1
-1.3381106,-1.8278118,3.2138016,5.987029,2.9678693,-1.9373324,-1.4152719,-7.1455884,6.025261,-3.3762279,1.3442941,0
