MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.7917,27,4.98125,0.921875,1061,3.315625,33.84,-118.09,1.566885255,3.295836866,1.605680864,-0.081345639,6.966967139,1.198646143,3.521643535,4.771447046,2.177
6,22,4.884259259,0.944444444,682,3.157407407,33.85,-118.08,1.791759469,3.091042453,1.586017638,-0.057158414,6.525029658,1.14975125,3.521938999,4.771362361,1.913
3.7961,28,4.705357143,1.058035714,2997,3.344866071,33.84,-118.08,1.333974224,3.33220451,1.548701677,0.056414089,8.005367067,1.207426654,3.521643535,4.771362361,1.627
3.3438,25,4.297674419,1.108139535,2827,3.287209302,33.84,-118.08,1.207107885,3.218875825,1.458074044,0.102682514,7.946971358,1.190038968,3.521643535,4.771362361,1.533
4.7953,26,4.8434238,1.011830202,4367,3.038970077,33.84,-118.06,1.567636272,3.258096538,1.577621867,0.011760772,8.381831553,1.111518667,3.521643535,4.77119297,2.109
4.0542,20,4.722175732,1.030125523,3841,3.214225941,33.84,-118.06,1.399753381,2.995732274,1.552269654,0.029680662,8.253488028,1.167586564,3.521643535,4.77119297,1.684
5.7965,27,6.216071429,1.028571429,1660,2.964285714,33.82,-118.07,1.757254287,3.295836866,1.827138104,0.028170877,7.414572881,1.086636098,3.521052343,4.771277669,2.282
6.2519,26,7.330464716,1.012048193,1644,2.829604131,33.82,-118.08,1.832885418,3.258096538,1.992038913,0.011976191,7.404887576,1.040136819,3.521052343,4.771362361,3.457
2.7759,30,4.167619048,1.059047619,2727,5.194285714,33.83,-118.08,1.020975019,3.401197382,1.427344901,0.057370032,7.910957383,1.64755912,3.521347983,4.771362361,1.368
2.8095,30,4.061633282,1.004622496,3412,5.257318952,33.82,-118.08,1.033006532,3.401197382,1.401585179,0.004611845,8.135053909,1.659621192,3.521052343,4.771362361,1.183
2.5978,17,4.316920322,1.045658013,3868,3.462846911,33.83,-118.07,0.954664933,2.833213344,1.46254226,0.044646364,8.260492857,1.242091058,3.521347983,4.771277669,1.429
5.3889,33,6.078880407,1.043256997,1229,3.127226463,33.86,-118.11,1.684341282,3.496507561,1.804820535,0.042347548,7.11395611,1.140146498,3.522234377,4.771616394,2.349
4.2,35,4.498207885,0.903225806,685,2.455197133,33.86,-118.11,1.435084525,3.555348061,1.50367907,-0.101782694,6.529418838,0.898207056,3.522234377,4.771616394,2.269
4.3194,44,5.764069264,1.106060606,1277,2.764069264,33.86,-118.12,1.463116504,3.784189634,1.751643695,0.100804699,7.152268856,1.016703965,3.522234377,4.771701057,1.995
3.0405,43,4.665714286,1.014285714,837,2.391428571,33.87,-118.12,1.112021976,3.761200116,1.540240938,0.014184635,6.72982407,0.871890916,3.522529667,4.771701057,1.88
4.6765,45,5.444067797,1.016949153,735,2.491525424,33.87,-118.13,1.542549967,3.80666249,1.694526538,0.016807118,6.599870499,0.912895143,3.522529667,4.771785713,1.984
4.4,45,5.15625,1,645,2.51953125,33.86,-118.13,1.481604541,3.80666249,1.640209571,0,6.469250317,0.924072872,3.522234377,4.771785713,2.095
3.5833,45,5.424418605,0.997093023,919,2.671511628,33.86,-118.13,1.276284164,3.80666249,1.690910724,-0.00291121,6.823286122,0.982644465,3.522234377,4.771785713,2.002
4.3942,44,5.206896552,0.987460815,985,3.087774295,33.87,-118.14,1.48028549,3.784189634,1.649984007,-0.012618464,6.892641641,1.127450538,3.522529667,4.771870362,2.195
5,43,5.313131313,0.964646465,1071,2.704545455,33.86,-118.14,1.609437912,3.761200116,1.670181363,-0.035993603,6.97634807,0.994933859,3.522234377,4.771870362,2.089
4.625,44,6.163090129,1.103004292,745,3.197424893,33.86,-118.14,1.531476371,3.784189634,1.818578296,0.098037631,6.613384218,1.162345765,3.522234377,4.771870362,2.134
4.8667,44,5.990610329,1.098591549,538,2.525821596,33.86,-118.14,1.582416089,3.784189634,1.790193298,0.09402895,6.28785856,0.926566394,3.522234377,4.771870362,2.183
5.084,44,5.67844523,0.957597173,799,2.823321555,33.87,-118.14,1.626098353,3.784189634,1.736677468,-0.043328077,6.683360946,1.037914048,3.522529667,4.771870362,2.141
4.8942,36,5.073954984,1.003215434,827,2.659163987,33.86,-118.15,1.588050831,3.583518938,1.624120589,0.003210276,6.717804695,0.978011783,3.522234377,4.771955004,1.941
4.4934,34,6.225388601,1.069948187,1385,3.588082902,33.86,-118.15,1.502609654,3.526360525,1.828635866,0.067610223,7.233455419,1.277618049,3.522234377,4.771955004,2.138
3.0114,33,4.668094218,1.117773019,1634,3.498929336,33.88,-118.16,1.102405087,3.496507561,1.540750898,0.11133833,7.398786275,1.252457018,3.52282487,4.772039638,1.67
3.0685,33,4.1558669,0.966725044,1673,2.929947461,33.87,-118.15,1.121188843,3.496507561,1.424521047,-0.033841163,7.422373701,1.074984491,3.522529667,4.771955004,1.818
2.6406,32,3.878661088,0.985355649,1363,2.851464435,33.87,-118.16,0.971006164,3.465735903,1.355490014,-0.014752638,7.217443432,1.047832699,3.522529667,4.772039638,1.567
1.9903,18,4.258845438,1.232774674,1804,3.359404097,33.88,-118.16,0.688285381,2.890371758,1.4489981,0.209267461,7.497761701,1.211763606,3.52282487,4.772039638,1.703
3.0052,29,4.453551913,1.12568306,590,3.224043716,33.88,-118.17,1.100344122,3.36729583,1.49370196,0.118390016,6.380122537,1.170636384,3.52282487,4.772124266,1.667
3.0893,42,4.686609687,1.056980057,1161,3.307692308,33.88,-118.17,1.127944528,3.737669618,1.54470944,0.055415839,7.057036982,1.196250758,3.52282487,4.772124266,1.627
4.625,47,5.068965517,1.063218391,536,3.08045977,33.88,-118.18,1.531476371,3.850147602,1.623136757,0.061300526,6.284134161,1.125078862,3.52282487,4.772208886,1.63
4.7361,44,5.518987342,1.126582278,783,3.303797468,33.88,-118.18,1.555214012,3.784189634,1.708194391,0.119188517,6.663132696,1.195072555,3.52282487,4.772208886,1.677
3.1713,42,4.642714571,1.003992016,1832,3.656686627,33.88,-118.18,1.154141598,3.737669618,1.535299232,0.003984069,7.513163545,1.296557444,3.52282487,4.772208886,1.61
2.5417,27,3.865953947,1.117598684,2571,2.114309211,33.87,-118.19,0.932833148,3.295836866,1.352208468,0.111182352,7.852050207,0.748728145,3.522529667,4.772293499,1.841
2.875,35,4.582901554,1.129533679,1166,3.020725389,33.87,-118.19,1.056052674,3.555348061,1.522332325,0.121804874,7.061334367,1.105496997,3.522529667,4.772293499,1.783
3.7031,42,5.010025063,1.080200501,1060,2.656641604,33.86,-118.19,1.309170307,3.737669618,1.611440918,0.077146673,6.966024187,0.97706277,3.522234377,4.772293499,1.671
3.4375,46,4.044345898,0.971175166,1200,2.66075388,33.86,-118.19,1.234744463,3.828641396,1.397319831,-0.029248429,7.090076836,0.978609496,3.522234377,4.772293499,1.567
2.7045,38,4.454545455,1.161862528,1449,3.21286031,33.86,-118.19,0.994917052,3.63758616,1.493925025,0.150024345,7.278628942,1.167161603,3.522234377,4.772293499,1.554
2.2381,35,4.180811808,1.092250923,774,2.856088561,33.86,-118.19,0.805627292,3.555348061,1.43050544,0.088240633,6.651571874,1.049453053,3.522234377,4.772293499,1.375
3.1215,36,3.856321839,1.045977011,1659,3.17816092,33.86,-118.19,1.138313656,3.583518938,1.349713838,0.044951388,7.41397029,1.156302702,3.522234377,4.772293499,1.536
2.6465,27,3.440806045,1.091939547,1690,2.128463476,33.86,-118.2,0.973238012,3.295836866,1.235705759,0.087955516,7.432483808,0.755400347,3.522234377,4.772378105,1.602
3.6987,42,5.296943231,1.174672489,628,2.742358079,33.87,-118.19,1.307981407,3.737669618,1.667129905,0.160989376,6.442540166,1.008818163,3.522529667,4.772293499,1.521
4.2083,40,5.164133739,1.051671733,1188,3.610942249,33.88,-118.2,1.437058766,3.688879454,1.641737371,0.050381024,7.0800265,1.283968749,3.52282487,4.772378105,1.473
3.2368,40,4.268115942,1.050724638,2858,4.142028986,33.88,-118.2,1.174585187,3.688879454,1.451172498,0.049480057,7.957877358,1.421185761,3.52282487,4.772378105,1.369
2.0125,31,3.669421488,1.148760331,1405,3.870523416,33.88,-118.21,0.69937773,3.433987204,1.300034017,0.138683388,7.247792582,1.353389748,3.52282487,4.772462704,1.43
3.225,32,4.305714286,1.082857143,1082,3.091428571,33.88,-118.21,1.17093295,3.465735903,1.459943044,0.079603051,6.986566459,1.128633305,3.52282487,4.772462704,1.382
2.525,26,3.316037736,0.952830189,757,3.570754717,33.87,-118.2,0.926241063,3.258096538,1.198770617,-0.048318577,6.629363253,1.272776979,3.522529667,4.772378105,1.555
3.9469,42,4.675078864,0.977917981,1052,3.318611987,33.87,-118.2,1.372930461,3.737669618,1.542246032,-0.022329476,6.958448393,1.199546619,3.522529667,4.772378105,1.582
4.2135,36,5.886363636,1.034090909,974,3.689393939,33.87,-118.2,1.438293656,3.583518938,1.772638428,0.033522692,6.881411304,1.3054622,3.522529667,4.772378105,1.614
3.5646,40,4.593283582,1.095149254,1821,3.39738806,33.87,-118.17,1.271051846,3.688879454,1.524595146,0.090890659,7.50714108,1.223006919,3.522529667,4.772124266,1.626
3.025,44,4.4296875,1.03125,1091,2.841145833,33.86,-118.17,1.106911091,3.784189634,1.48832904,0.030771659,6.994849986,1.044207433,3.522234377,4.772124266,1.623
3.0319,49,4.402272727,1.011363636,1339,3.043181818,33.87,-118.17,1.109189486,3.891820298,1.482120936,0.011299555,7.199678346,1.112903619,3.522529667,4.772124266,1.628
3.765,48,4.589430894,1.034552846,1395,2.835365854,33.87,-118.17,1.325747861,3.871201011,1.523756028,0.0339693,7.240649694,1.042170978,3.522529667,4.772124266,1.648
2.9803,45,4.647577093,1.088105727,1404,3.092511013,33.87,-118.17,1.092023967,3.80666249,1.536346028,0.084438319,7.247080585,1.128983387,3.522529667,4.772124266,1.659
3.4408,44,4.867881549,1.050113895,1126,2.564920273,33.87,-118.18,1.235704002,3.784189634,1.582658842,0.04889863,7.026426809,0.941927396,3.522529667,4.772208886,1.729
4.0658,44,4.52345679,0.990123457,1056,2.607407407,33.87,-118.18,1.402610526,3.784189634,1.509276478,-0.00992564,6.962243464,0.958356397,3.522529667,4.772208886,1.751
3.7527,38,4.410596026,1.036423841,1627,2.693708609,33.87,-118.18,1.322475581,3.63758616,1.484009834,0.035776173,7.394493107,0.990918909,3.522529667,4.772208886,1.619
2.5068,26,4.240693196,1.067394095,4066,2.609756098,33.86,-118.16,0.919007039,3.258096538,1.444726746,0.065220253,8.310414994,0.959256768,3.522234377,4.772039638,1.563
2.9886,10,3.37525355,1.030425963,1369,2.776876268,33.86,-118.17,1.09480505,2.302585093,1.216470447,0.029972274,7.221835825,1.021326651,3.522234377,4.772124266,1.75
3.07,39,4.28,1.001904762,1670,3.180952381,33.85,-118.17,1.121677562,3.663561646,1.45395301,0.00190295,7.420578905,1.157180643,3.521938999,4.772124266,1.73
3.6897,38,4.322115385,1.036057692,2416,2.903846154,33.85,-118.18,1.305545154,3.63758616,1.463744955,0.03542283,7.789868559,1.066036118,3.521938999,4.772208886,1.698
3.6719,43,4.482084691,1.050488599,1674,2.726384365,33.86,-118.18,1.300709239,3.761200116,1.500088271,0.049255389,7.422971251,1.002976323,3.522234377,4.772208886,1.613
2.375,39,4.556074766,1.140186916,1702,2.651090343,33.86,-118.18,0.864997437,3.663561646,1.516461456,0.13119221,7.439559309,0.974971005,3.522234377,4.772208886,1.608
2.3804,40,3.87202381,1.017857143,954,2.839285714,33.86,-118.17,0.867268541,3.688879454,1.353777319,0.017699577,6.860663671,1.043552511,3.522234377,4.772124266,1.58
4.2062,37,5.441860465,0.996124031,652,2.527131783,33.86,-118.14,1.436559627,3.610917913,1.694121,-0.0038835,6.480044562,0.927084977,3.522234377,4.771870362,1.954
2.7268,30,4.196907216,1.1,2144,2.210309278,33.85,-118.15,1.003128761,3.401197382,1.434347877,0.09531018,7.670428522,0.793132451,3.521938999,4.771955004,2.181
4.1439,36,6.132478632,1.064102564,606,2.58974359,33.85,-118.15,1.421637373,3.583518938,1.813599013,0.062131781,6.406879986,0.951558871,3.521938999,4.771955004,2.126
4.0781,36,5.605263158,0.973684211,699,2.627819549,33.85,-118.15,1.405631194,3.583518938,1.723706006,-0.026668247,6.549650742,0.966154433,3.521938999,4.771955004,2.173
2.4659,32,5.356415479,1.138492872,1069,2.177189409,33.86,-118.15,0.902556852,3.465735903,1.678294997,0.129705345,6.974478911,0.778034783,3.522234377,4.771955004,2.09
4.0714,36,5.581589958,0.989539749,1315,2.751046025,33.85,-118.16,1.403986921,3.583518938,1.719473675,-0.010515344,7.181591945,1.011981212,3.521938999,4.772039638,2.156
4.0815,36,5.837758112,1,952,2.808259587,33.85,-118.16,1.406464568,3.583518938,1.764346838,0,6.858565035,1.032564927,3.521938999,4.772039638,2.162
5.1805,37,5.469733656,1.02905569,1183,2.86440678,33.86,-118.13,1.644901577,3.610917913,1.699229924,0.028641576,7.075808864,1.052361271,3.522234377,4.771785713,2.016
4.6019,36,5.23573201,1.032258065,1128,2.799007444,33.85,-118.13,1.526469262,3.583518938,1.655506665,0.031748698,7.028201432,1.02926487,3.521938999,4.771785713,2.084
3.55,36,4.654320988,0.965432099,1049,2.590123457,33.85,-118.13,1.266947603,3.583518938,1.537796033,-0.035179507,6.955592608,0.951705541,3.521938999,4.771785713,2.128
4.8571,36,5.327327327,1.045045045,934,2.804804805,33.86,-118.14,1.580441552,3.583518938,1.672849673,0.04405999,6.839476438,1.031333948,3.522234377,4.771870362,2.033
5.0106,36,5.529220779,1.055194805,845,2.743506494,33.86,-118.14,1.611555668,3.583518938,1.710046898,0.053725399,6.739336627,1.009236844,3.522234377,4.771870362,2.108
5.2639,28,6.023454158,1.002132196,1352,2.882729211,33.85,-118.1,1.660872197,3.33220451,1.795660875,0.002129926,7.209340257,1.058737488,3.521938999,4.771531723,2.42
5.9493,36,5.73151751,0.984435798,713,2.774319066,33.85,-118.1,1.783273566,3.583518938,1.745980332,-0.015686596,6.56948142,1.020405336,3.521938999,4.771531723,2.28
4.6429,36,6.089171975,1.012738854,416,2.649681529,33.85,-118.1,1.535339171,3.583518938,1.806512108,0.012658397,6.03068526,0.974439455,3.521938999,4.771531723,2.237
4.125,36,5.649681529,1.038216561,482,3.070063694,33.85,-118.11,1.41706602,3.583518938,1.731599177,0.037504395,6.177944114,1.121698309,3.521938999,4.771616394,2.195
4.8393,36,6.248062016,1.005167959,1138,2.940568475,33.85,-118.11,1.576770082,3.583518938,1.832271338,0.005154651,7.037027615,1.078602922,3.521938999,4.771616394,2.163
4.9904,36,6.004366812,1.063318777,1386,3.026200873,33.86,-118.11,1.607516067,3.583518938,1.792487007,0.061394939,7.23417718,1.107307996,3.522234377,4.771616394,2.217
4.8516,34,5.343434343,1.078282828,972,2.454545455,33.86,-118.12,1.579308547,3.526360525,1.675868582,0.075369802,6.879355804,0.897941593,3.522234377,4.771701057,2.136
4.3661,37,5.372141372,0.941787942,1333,2.771309771,33.85,-118.12,1.473870162,3.610917913,1.681226595,-0.059975145,7.19518732,1.01932005,3.521938999,4.771701057,2.199
4.6908,37,5.979949875,1.025062657,1101,2.759398496,33.85,-118.12,1.545603144,3.610917913,1.788412186,0.024753739,7.003974137,1.01501272,3.521938999,4.771701057,2.182
5.296,35,6.80608365,1.022813688,924,3.513307985,33.84,-118.1,1.666951819,3.555348061,1.917816867,0.022557347,6.828712072,1.256558039,3.521643535,4.771531723,2.262
4.7222,36,6.003134796,0.990595611,850,2.664576803,33.84,-118.1,1.552274793,3.583518938,1.792281799,-0.009448889,6.745236349,0.980045247,3.521643535,4.771531723,2.258
4.0603,37,6.164670659,1.04491018,825,2.47005988,33.83,-118.1,1.401256863,3.610917913,1.818834714,0.043930929,6.715383386,0.904242393,3.521347983,4.771531723,2.252
5.5767,36,5.993055556,0.996527778,820,2.847222222,33.83,-118.11,1.718597204,3.583518938,1.790601392,-0.003478264,6.70930434,1.04634386,3.521347983,4.771616394,2.181
4.5417,36,6.203187251,1.075697211,697,2.77689243,33.84,-118.1,1.513301391,3.583518938,1.825063233,0.07296902,6.546785411,1.021332472,3.521643535,4.771531723,2.196
5.1836,36,5.926267281,0.970046083,1318,3.036866359,33.84,-118.1,1.645499796,3.583518938,1.779394551,-0.0304117,7.183870715,1.110826181,3.521643535,4.771531723,2.197
3.7813,36,6.634615385,1.048076923,316,3.038461538,33.84,-118.1,1.330067866,3.583518938,1.892300698,0.046956983,5.755742214,1.111351314,3.521643535,4.771531723,2.091
4.8594,37,6.481632653,1.110204082,692,2.824489796,33.84,-118.11,1.580914974,3.610917913,1.868972431,0.104543856,6.539585956,1.038327745,3.521643535,4.771616394,2.203
5.5581,36,6.118466899,1.034843206,798,2.780487805,33.84,-118.11,1.715256323,3.583518938,1.811311558,0.034249923,6.682108597,1.022626382,3.521643535,4.771616394,2.183
4.4423,37,5.684350133,1.013262599,1047,2.777188329,33.84,-118.12,1.49117226,3.610917913,1.737716808,0.013175421,6.953684211,1.021439023,3.521643535,4.771701057,2.16
5.0719,37,5.68487395,0.970588235,1331,2.796218487,33.84,-118.12,1.623715501,3.610917913,1.737808954,-0.029852963,7.193685818,1.028267964,3.521643535,4.771701057,2.2
4.625,36,5.479591837,0.959183673,496,2.530612245,33.84,-118.11,1.531476371,3.583518938,1.701030616,-0.041672696,6.206575927,0.928461267,3.521643535,4.771616394,2.174
4.875,36,5.478417266,0.946043165,717,2.579136691,33.84,-118.11,1.584120104,3.583518938,1.700816239,-0.055467082,6.575075841,0.947454727,3.521643535,4.771616394,2.189
4.2703,36,5.966555184,1.013377926,964,3.224080268,33.83,-118.11,1.451684082,3.583518938,1.78616974,0.013289232,6.871091295,1.170647721,3.521347983,4.771616394,2.209
4.3594,44,5.843003413,1.071672355,691,2.358361775,33.83,-118.12,1.472334433,3.784189634,1.765244948,0.069220377,6.538139824,0.857967215,3.521347983,4.771701057,2.213
4.1094,37,5.830985915,1.037558685,565,2.65258216,33.84,-118.12,1.413277032,3.610917913,1.763186097,0.036870536,6.336825731,0.975533565,3.521643535,4.771701057,2.158
4.8438,36,5.626923077,0.988461538,722,2.776923077,33.84,-118.11,1.577699537,3.583518938,1.72756277,-0.011605546,6.582025139,1.021343508,3.521643535,4.771616394,2.263
3.5465,35,4.482861401,1.004470939,1584,2.360655738,33.84,-118.13,1.265961202,3.555348061,1.500261548,0.004460974,7.367708572,0.858939435,3.521643535,4.771785713,2.132
4.2841,46,6.521390374,1.147058824,944,2.524064171,33.84,-118.13,1.454910495,3.828641396,1.875087601,0.137201122,6.850126166,0.925870369,3.521643535,4.771785713,3.124
4.2917,44,4.970930233,0.968023256,786,2.284883721,33.83,-118.13,1.456682925,3.784189634,1.603606992,-0.032499167,6.666956792,0.826315135,3.521347983,4.771785713,3.147
3.2024,43,4.911421911,1.023310023,876,2.041958042,33.84,-118.14,1.163900529,3.761200116,1.591563495,0.023042494,6.775366091,0.713909172,3.521643535,4.771870362,3.394
6.3364,48,6.467576792,1.003412969,881,3.006825939,33.84,-118.13,1.846310784,3.871201011,1.866801508,0.003407158,6.781057626,1.100885017,3.521643535,4.771785713,3.074
4.575,45,5.578947368,1.055555556,890,2.602339181,33.84,-118.14,1.520606699,3.80666249,1.719000115,0.054067221,6.791221463,0.956410726,3.521643535,4.771870362,3.36
4.4286,44,5.013179572,1.019769357,1316,2.168039539,33.84,-118.14,1.488083507,3.784189634,1.612070359,0.019576482,7.182352112,0.773823321,3.521643535,4.771870362,2.549
4.933,36,6.373673036,1.027600849,1322,2.806794055,33.84,-118.14,1.595947322,3.583518938,1.852175918,0.027226813,7.18690102,1.032042926,3.521643535,4.771870362,2.289
7.6526,29,7.014326648,1.014326648,894,2.561604585,33.84,-118.15,2.035045459,3.36729583,1.947954721,0.014224991,6.795705775,0.940633853,3.521643535,4.771955004,4.813
4.8013,36,6.010060362,0.987927565,1360,2.736418511,33.84,-118.15,1.568886715,3.583518938,1.793434792,-0.012145898,7.215239979,1.006649953,3.521643535,4.771955004,2.241
3.75,37,6.257261411,1.045643154,635,2.634854772,33.84,-118.15,1.32175584,3.610917913,1.833742615,0.044632154,6.453624999,0.968828065,3.521643535,4.771955004,2.213
4.1538,36,5.764150943,1.018867925,1199,2.827830189,33.84,-118.16,1.424023578,3.583518938,1.751657865,0.018692133,7.089243155,1.0395097,3.521643535,4.772039638,2.188
3.6447,36,6.099547511,1.058823529,643,2.909502262,33.84,-118.16,1.293274058,3.583518938,1.80821459,0.057158414,6.466144724,1.067982023,3.521643535,4.772039638,2.11
3.8646,36,4.975395431,1.007029877,1462,2.569420035,33.84,-118.16,1.351858184,3.583518938,1.604504851,0.007005283,7.28756064,0.943680206,3.521643535,4.772039638,2.146
5.0719,36,6.324786325,1.045584046,1002,2.854700855,33.84,-118.16,1.623715501,3.583518938,1.844476251,0.044575625,6.909753282,1.048967058,3.521643535,4.772039638,2.195
4.2218,37,5.351585014,1.020172911,1956,2.818443804,33.85,-118.17,1.440261577,3.610917913,1.677392781,0.019972133,7.578656851,1.03618489,3.521938999,4.772124266,2.005
3.4605,45,4.576119403,0.988059701,791,2.36119403,33.84,-118.17,1.241413087,3.80666249,1.520851347,-0.012012156,6.673297968,0.859167436,3.521643535,4.772124266,1.866
2.726,29,3.70754717,1.078616352,2515,1.977201258,33.84,-118.17,1.002835333,3.36729583,1.310370518,0.075679064,7.830028083,0.681682339,3.521643535,4.772124266,2.087
5.0787,45,5.790625,1.025,945,2.953125,33.84,-118.17,1.625055323,3.80666249,1.75624023,0.024692613,6.851184927,1.082863932,3.521643535,4.772124266,2.192
4.1023,45,5.955752212,1.07079646,880,2.595870206,33.83,-118.17,1.411547792,3.80666249,1.784357511,0.068402727,6.779921907,0.9539218,3.521347983,4.772124266,2.173
3.975,40,4.645796064,1.041144902,1285,2.298747764,33.85,-118.18,1.380024748,3.688879454,1.535962739,0.040320975,7.158513997,0.832364524,3.521938999,4.772208886,2.138
2.9798,35,4.862542955,1.010309278,591,2.030927835,33.84,-118.18,1.091856184,3.555348061,1.581561543,0.0102565,6.381816017,0.70849275,3.521643535,4.772208886,3.156
4.1771,44,4.920720721,1.03963964,1396,2.515315315,33.84,-118.19,1.429617226,3.784189634,1.593455008,0.038874153,7.241366283,0.92239817,3.521643535,4.772293499,2.191
2.25,24,4.498168498,1.172161172,537,1.967032967,33.84,-118.19,0.810930216,3.17805383,1.503670314,0.158849201,6.285998095,0.676526299,3.521643535,4.772293499,1.92
0.7007,30,3.64,1.024285714,2086,2.98,33.85,-118.18,-0.355675444,3.401197382,1.291983682,0.023995506,7.643003636,1.091923301,3.521938999,4.772208886,1.344
3.8819,44,4.395348837,1.081395349,1378,3.204651163,33.85,-118.18,1.356324724,3.784189634,1.480546899,0.078252197,7.228388452,1.164603243,3.521938999,4.772208886,1.432
2.2417,30,3.420135528,1.027105518,2678,2.592449177,33.85,-118.19,0.807234507,3.401197382,1.229680178,0.026744669,7.892825526,0.952603057,3.521938999,4.772293499,1.519
3.8026,49,3.944852941,0.955882353,725,2.665441176,33.85,-118.19,1.335685043,3.891820298,1.372411676,-0.045120435,6.586171655,0.980369589,3.521938999,4.772293499,1.497
3.2798,45,4.066202091,1.052264808,773,2.693379791,33.85,-118.19,1.187782445,3.80666249,1.402709417,0.050944802,6.650279049,0.990796833,3.521938999,4.772293499,1.503
2.3041,33,3.652857143,1.044285714,2286,3.265714286,33.85,-118.2,0.834690145,3.496507561,1.29550964,0.043333125,7.734558844,1.183478509,3.521938999,4.772378105,1.491
2.4844,46,4.321678322,1.076923077,1360,3.17016317,33.85,-118.2,0.910031182,3.828641396,1.463643827,0.074107972,7.215239979,1.15378306,3.521938999,4.772378105,1.582
2.7813,35,5.074515648,1.1609538,1953,2.910581222,33.84,-118.2,1.022918444,3.555348061,1.624231082,0.149241909,7.577121931,1.068352794,3.521643535,4.772378105,1.592
7.2096,35,6.409948542,1.051457976,1305,2.238421955,33.83,-118.2,1.975413471,3.555348061,1.857851243,0.05017775,7.17395832,0.805771133,3.521347983,4.772378105,4.903
6.4468,43,5.948198198,0.925675676,1011,2.277027027,33.83,-118.19,1.863583884,3.761200116,1.78308835,-0.077231348,6.918695219,0.822870657,3.521347983,4.772293499,4.442
4.9,42,5.929765886,1.204013378,815,2.725752508,33.83,-118.19,1.589235205,3.737669618,1.779984733,0.185660458,6.703188113,1.00274454,3.521347983,4.772293499,4.063
4.8693,45,5.986754967,1.043046358,800,2.649006623,33.83,-118.17,1.58295019,3.80666249,1.789549524,0.042145621,6.684611728,0.97418471,3.521347983,4.772124266,2.777
4.3125,46,6.135135135,0.963963964,531,2.391891892,33.83,-118.17,1.461517782,3.828641396,1.814032105,-0.036701367,6.274762021,0.872084639,3.521347983,4.772124266,2.905
5.0052,44,5.46350365,1.010948905,542,1.97810219,33.83,-118.18,1.610477372,3.784189634,1.698090278,0.0108894,6.295266001,0.682137895,3.521347983,4.772208886,3.218
4.2411,45,5.561594203,0.992753623,591,2.141304348,33.83,-118.18,1.44482267,3.80666249,1.715884794,-0.007272759,6.381816017,0.761415152,3.521347983,4.772208886,3.717
3.3125,39,5.589506173,1.149691358,1330,2.052469136,33.83,-118.18,1.197703191,3.663561646,1.720890942,0.139493522,7.192934221,0.719043525,3.521347983,4.772208886,4.255
3.835,43,4.769087523,1.013035382,1063,1.979515829,33.84,-118.18,1.344169435,3.761200116,1.562154992,0.012951152,6.968850378,0.682852284,3.521643535,4.772208886,4.186
5.5106,50,5.509984639,1.064516129,1513,2.324116743,33.82,-118.17,1.70667351,3.912023005,1.706561835,0.062520357,7.321849714,0.843340072,3.521052343,4.772124266,2.522
4.1354,52,5.202868852,1.018442623,1152,2.360655738,33.82,-118.17,1.419584059,3.951243719,1.649210176,0.01827462,7.049254841,0.858939435,3.521052343,4.772124266,2.682
4.1301,52,5.696230599,1.073170732,1030,2.283813747,33.83,-118.18,1.41830162,3.951243719,1.739804658,0.070617567,6.937314081,0.825846742,3.521347983,4.772208886,2.684
3.7895,52,5.95,1.072727273,943,2.143181818,33.82,-118.18,1.332234084,3.951243719,1.78339122,0.070204259,6.849066283,0.762291556,3.521052343,4.772208886,2.54
4.25,43,4.176470588,0.955882353,167,2.455882353,33.82,-118.18,1.446918983,3.761200116,1.429466533,-0.045120435,5.117993812,0.898486107,3.521052343,4.772208886,2.075
3.5871,30,4.098540146,1.00729927,1032,1.883211679,33.83,-118.19,1.277344077,3.401197382,1.410630848,0.007272759,6.939253946,0.632978659,3.521347983,4.772293499,3.471
3.5521,19,3.45380117,1.046783626,1914,2.238596491,33.82,-118.19,1.267538978,2.944438979,1.239475413,0.045722249,7.556950572,0.805849103,3.521052343,4.772293499,2.9
4.6042,21,5.35952381,1.076190476,913,2.173809524,33.82,-118.2,1.52696893,3.044522438,1.67887513,0.073427469,6.816735881,0.776481169,3.521052343,4.772378105,2.722
5.2606,43,5.634615385,1.112179487,954,3.057692308,33.82,-118.2,1.660245089,3.761200116,1.72892889,0.106321592,6.860663671,1.117660484,3.521052343,4.772378105,1.989
4.6364,11,3.945701357,0.918552036,422,1.909502262,33.82,-118.19,1.533938203,2.397895273,1.372626722,-0.084956722,6.045005314,0.646842613,3.521052343,4.772293499,1.563
4.4559,21,4.778645833,1.111979167,1038,2.703125,33.81,-118.19,1.494229061,3.044522438,1.564157208,0.106141461,6.945051064,0.994408511,3.520756617,4.772293499,1.985
4.95,43,5.695652174,1.085066163,1525,2.882797732,33.81,-118.2,1.599387577,3.761200116,1.739703107,0.081640964,7.329749689,1.058761257,3.520756617,4.772378105,1.94
2.4286,34,3.772849462,1.032258065,2217,2.97983871,33.82,-118.2,0.88731496,3.526360525,1.327830542,0.031748698,7.70391021,1.091869175,3.521052343,4.772378105,2.048
